epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2543.35,1.05685,1.82502,1.25262,0.79676,0.59392,0.70704,0.49283,1.14232,1.62557,1.44058,0.000415264,0.000415264,0.000415264
